theta,int
30.914,0.026651964893059477
30.94,0.028018000738873467
30.966,0.027898077370519588
30.992,0.03166737299323379
31.018,0.03662814388562234
31.044,0.040536219298270455
31.07,0.04415658051227525
31.096,0.047455378798385274
31.122,0.053143897369694354
31.148,0.058812106703452174
31.174,0.06436523035775314
31.2,0.07164125433098646
31.226,0.08183503876575256
31.252,0.09107767390853384
31.278,0.10338023417570676
31.304,0.11246378029100308
31.33,0.12523345302185487
31.356,0.13548139542342436
31.382,0.14656540143752075
31.408,0.15918952463258876
31.434,0.16726585613974607
31.46,0.17692760159692034
31.486,0.1761063956047146
31.512,0.17876145410670086
31.538,0.17042244534760012
31.564,0.15775079924422816
31.59,0.14895144776729866
31.616,0.13973237204764288
31.642,0.13082808951003147
31.668,0.11869802307469372
31.694,0.1068725952026247
31.72,0.09519610173926531
31.746,0.08400702997713604
31.772,0.07369802517556215
31.798,0.06503745348856596
31.824,0.05378068426793281
31.85,0.04943582556058178
31.876,0.04679694280753706
31.902,0.04101012823404588
31.928,0.043025445753167135
31.954,0.0374857269032164
31.98,0.029119639160713733
32.006,0.029696385686620256
32.032,0.028909028423666463
32.058,0.02556270722925272
32.084,0.020737196566521506
32.11,0.024539726990154664
32.136,0.01494493037580028
32.162,0.017782772015748127
32.188,0.018393367270906763
32.214,0.014715328529822318
32.24,0.01302759506876227
32.266,0.013181232479017268
32.292,0.006311258569458237
32.318,0.0032018784798092683
32.344,0.0013753652288155597
32.37,0.004565233652985438
32.396,0.0038726528319376033
32.422,0.00037739722881451076
32.448,0.001566805754184331
32.474,0.004482499471412054
32.5,-0.0013686276876582917
32.526,-0.003689332385732903
32.552,-0.004080659516436938
32.578,-0.0007046230813803969
32.604,3.121247201105042e-5
32.63,-0.0019848536627945193
32.656,0.0
32.682,-0.0012390209265774714
32.708,-0.0016521328594032915
32.734,-0.002038165808827412
32.76,-0.003466739619216707
32.786,-0.004590674866337016
32.812,-0.005159490953722554
32.838,-0.005897550687368673
32.864,-0.003606149152950429
32.89,-0.005427368222664332
32.916,-0.006757780718222483
32.942,-0.009431987765089678
32.968,-0.007638162550677544
32.994,-0.006497617810831216
33.02,-0.006809183555900704
33.046,-0.005915734539594824
33.072,-0.010211295717638416
33.098,-0.007297077564981203
33.124,-0.010025442578651785
33.15,-0.010631492268214651
33.176,-0.01167757543805506
33.202,-0.012872593016604747
33.228,-0.010794438476474835
33.254,-0.011657738508353816
33.28,-0.010977536486336268
33.306,-0.011451576131815914
33.332,-0.01160743772232567
33.358,-0.010737682816496305
33.384,-0.011956394505522506
33.41,-0.01330373136570668
33.436,-0.012897704050631308
33.462,-0.012738772459096414
33.488,-0.00932020824058267
33.514,-0.005255133293353574
33.54,-0.008416762041451174
33.566,-0.011307600955531915
33.592,-0.010139977232283928
33.618,-0.011037125993415026
33.644,-0.01109821114201882
33.67,-0.009429626225839515
33.696,-0.007486866602718067
33.722,-0.004809589554825666
33.748,-0.002887139169255505
33.774,0.0
33.8,-0.0008909300411057147
33.826,-0.000617463795938583
33.852,0.005708155239506843
33.878,0.009136323050971168
33.904,0.01704606261541571
33.93,0.02322951698800226
33.956,0.028932319405208823
33.982,0.037796593134562795
34.008,0.0453915395169629
34.034,0.05346375298181749
34.06,0.05627925879381845
34.086,0.05538494387978748
34.112,0.05060817972053878
34.138,0.04904027509439069
34.164,0.047936098058996936
34.19,0.038129412732883776
34.216,0.03342034603213935
34.242,0.03375135511703502
34.268,0.03332753753960856
34.294,0.031146970913997204
34.32,0.031769079070461136
34.346,0.02806870450142973
34.372,0.032024912489227106
34.398,0.029116598184695322
34.424,0.0248475649642284
34.45,0.02129612480390641
34.476,0.014881082148855293
34.502,0.0118238334356142
34.528,0.011230772211927094
34.554,0.008782800625224088
34.58,0.00831836457269499
34.606,0.005061408356866411
34.632,0.005680131640405063
34.658,0.003783894340511553
34.684,0.0023886182335492636
34.71,0.003339059063758718
34.736,-0.0007505758916719732
34.762,-0.0016516605515532955
34.788,0.002967982529585506
34.814,-0.0007357769123710405
34.84,0.0031933520920246323
34.866,-0.0057671150027855875
34.892,0.0
34.918,0.0025340103333833593
34.944,-0.00018191724023638485
34.97,0.00021285340441320948
34.996,0.004121122145432655
35.022,0.0001595613353349029
35.048,0.006755419178972317
35.074,0.010189805710461946
35.1,0.009227242312101822
35.126,0.012387454136649344
35.152,0.013520127078995244
35.178,0.018464166935129287
35.204,0.023580835310449192
35.23,0.017733900281008606
35.256,0.019695867090031318
35.282,0.0244469691894283
35.308,0.021849512168190963
35.334,0.018375373059323855
35.36,0.02123771606645272
35.386,0.019855428425366355
35.412,0.013510917075919627
35.438,0.010541124032909016
35.464,0.007801502348812693
35.49,0.004740317736821368
35.516,0.004576584348811083
35.542,0.005127059148020551
35.568,0.002817316325426086
35.594,0.0034219490914389568
35.62,0.001955039627222184
35.646,-0.0022908505085931902
35.672,-0.00013933081575874819
35.698,0.0004212986022263564
35.724,-0.0004024850062001996
35.75,-0.0007523864050970212
35.776,-0.0035089324538193118
35.802,-0.005046924249465512
35.828,-0.0048687854720293215
35.854,-0.004724495423845348
35.88,-0.004614054104913391
35.906,-0.005048577326940638
35.932,-0.00771373180668217
35.958,-0.006919546156857602
35.984,-0.001752104687659463
36.01,0.0
36.036,-0.003431552684389471
36.062,-0.005434688994339775
36.088,-0.0031762702914485373
36.114,-0.0020720932560545618
36.14,-0.004525417665057876
36.166,-0.004680413357842638
36.192,-0.00440553018912539
36.218,-0.00701117387976326
36.244,-0.007000310799212621
36.27,-0.0047452769692466115
36.296,-0.006017280727351173
36.322,-0.007126810585045475
36.348,-0.005027480909639301
36.374,-0.0029112268696069414
36.4,-0.0030086797226630893
36.426,-0.005431540275339509
36.452,-0.003968566709873119
36.478,-0.005507975429069297
36.504,-0.005845754259815487
36.53,-0.004934514981158456
36.556,-0.007110279810294552
36.582,-0.007542835082946531
36.608,-0.005802301937612789
36.634,-0.0027924414453245486
36.66,-0.002710496033344492
36.686,-0.0025879321462617764
36.712,0.0005065501691567272
36.738,0.001526105381420412
36.764,-0.0015026474248688866
36.79,0.0008979359408811274
36.816,0.002039346578452549
36.842,-0.0006949222833434508
36.868,-0.0013881127712367315
36.894,0.0016691359420043393
36.92,0.004235578081089837
36.946,0.0015351579485459472
36.972,0.0015460210290966722
36.998,0.003317018030757329
37.024,0.0010295523950893776
37.05,0.0014702943371418798
37.076,-0.00039744705579982797
37.102,-0.002288882559218149
37.128,0.0
37.154,-0.0024099984688706177
37.18,-0.0020680952495441985
37.206,-0.0014418627045000043
37.232,-0.004891017161410581
37.258,-0.0007749806304732278
37.284,-0.005473153196786894
37.31,-0.002111943328171704
37.336,-0.0018918955341529033
37.362,-0.0013638243039398622
37.388,-0.0022370904647643994
37.414,0.0005893094816673448
37.44,-0.0013332672859727968
37.466,-0.0015024798783533286
37.492,-0.001539682426650607
37.518,-0.003942911149670812
37.544,-0.002006732782569705
37.57,-0.004078243958919191
37.596,-0.005486320041927164
37.622,-0.006318967727649162
37.648,-0.002886675527604552
37.674,-0.00534067734450292
37.7,-0.003952848391286099
37.726,-0.002886582365964408
37.752,-0.0018575499428200278
37.778,-0.0074120953592122256
37.804,-0.003323137811676569
37.83,-0.0026359775539785417
37.856,-0.005276147381763586
37.882,-0.006985477155115393
37.908,-0.004220004921337444
37.934,-0.005814249015232056
37.96,-0.0037359059852720977
37.986,-0.0018301914744978858
38.012,-0.004690378042421655
38.038,-0.007851818300689279
38.064,-0.005076191448135694
38.09,-0.001112474198832857
38.116,-0.0018198815863220254
38.142,-0.0027202267305482795
38.168,-0.0005132585294302503
38.194,0.0011825938599808147
38.22,7.238659439146077e-5
38.246,-0.0009498139751424081
38.272,0.0009085123146788348
38.298,-0.0012239265743244506
38.324,0.00208989507333777
38.35,0.0008747567470668459
38.376,0.0010135675908805814
38.402,0.0029294367204303977
38.428,0.0036978339283335075
38.454,0.007407685708245464
38.48,0.0067882850168117966
38.506,0.00722496467804412
38.532,0.005447937446188082
38.558,0.0033391926676612847
38.584,0.0030955128709260877
38.61,0.0027333625218084975
38.636,0.0040501091435958545
38.662,0.002604799458410561
38.688,-0.0008714339819017291
38.714,-0.0012505086956453775
38.74,-0.0009526088243467164
38.766,-0.001934190918778039
38.792,-0.002418196693203244
38.818,-0.00037031751957016765
38.844,-0.00213380525972537
38.87,-0.006446102312564898
38.896,-0.002875030322586622
38.922,-0.00046158487303068807
38.948,-0.0031863765239459893
38.974,-0.004580913115253129
39.0,-0.005768972458122347
39.026,-0.005379681017842985
39.052,-0.005816298571315224
39.078,-0.006442469008599348
39.104,-0.006290118673084766
39.13,-0.005105382095380641
39.156,-0.004506228533738126
39.182,-0.006225712925865601
39.208,-0.004455393332099867
39.234,-0.0032706567543957592
39.26,-0.004560262285021342
39.286,-0.003612466812082031
39.312,-0.00784352691471649
39.338,-0.005595940238495953
39.364,-0.0031249519492114004
39.39,-0.006536872803944697
39.416,-0.006482683783261251
39.442,-0.0073424104523849435
39.468,-0.004529549997654064
39.494,-0.003849159485806471
39.52,-0.003266930288790031
39.546,-0.002573000285241587
39.572,-0.0066686654708676026
39.598,-0.008726637155516206
39.624,-0.0056226776292171285
39.65,-0.00394713447735732
39.676,-0.006302974979424544
39.702,-0.0087840557797246
39.728,-0.006898650506501704
39.754,-0.005080942691783007
39.78,-0.005544639228656973
39.806,-0.0067733170466287304
39.832,-0.005287326778580806
39.858,-0.0042312153720347224
39.884,-0.0030532485401810142
39.91,-0.002616568878948663
39.936,-0.003175041857728548
39.962,0.0
